quiz_response_id,user_id,quiz_survey_id,response,status,created_by,created_at,updated_by,updated_at
3,30,2,"{"1":{"quiz_survey_id":"2","selected_option":"Know some SDGs","question":"How familiar are you with the Sustainable Development Goals (SDGs)?","question_no":1},"2":{"quiz_survey_id":"2","selected_option":"Understand HCD slightly","question":"What is your familiarity with Human-Centered Design (HCD)?","question_no":2},"3":{"quiz_survey_id":"2","selected_option":"Worked on Innovation projects","question":"How well do you understand Innovation (I)?","question_no":3},"4":{"quiz_survey_id":"2","selected_option":"Know entrepreneurship through courses","question":"What is your knowledge or experience with Entrepreneurship?","question_no":4},"5":{"quiz_survey_id":"2","selected_option":"Think business planning is helpful","question":"Have you ever created or worked on a business plan for an idea?","question_no":5},"6":{"quiz_survey_id":"2","selected_option":"Learned how to develop ideas/prototypes","question":"Have you ever submitted an idea or prototype for a social initiative or business?","question_no":6},"7":{"quiz_survey_id":"2","selected_option":" Pitched ideas for a project or business","question":"Have you ever pitched an idea to a jury or expert panel?","question_no":7},"8":{"quiz_survey_id":"2","selected_option":"Want to work with a mentor","question":"Have you worked with a mentor for problem-solving or idea development?","question_no":8},"9":{"quiz_survey_id":"2","selected_option":["Communication","Teamwork"],"question":"What are some soft skills you are good at? (Select all that apply)","question_no":9},"10":{"quiz_survey_id":"2","selected_option":["Time Management"],"question":"What are some soft skills you would like to improve? (Select all that apply)","question_no":10},"11":{"quiz_survey_id":"2","selected_option":["Business Planning"],"question":"What hard skills would you like to learn or improve? (Select all that apply)","question_no":11},"12":{"quiz_survey_id":"2","selected_option":["Work on a project"],"question":"What are your main reasons for joining this program? (Select up to 2)","question_no":12},"13":{"quiz_survey_id":"2","selected_option":"I have done some online courses before ","question":"How often do you get an opportunity to:\nLearn using online material like courses, websites or apps?","question_no":13},"14":{"quiz_survey_id":"2","selected_option":["Practice assignment & Projects"],"question":"What do you think will make online learning engaging and useful?","question_no":14},"15":{"quiz_survey_id":"2","selected_option":"Very prepared","question":"How prepared do you feel to pursue your career aspirations?","question_no":15},"16":{"quiz_survey_id":"2","selected_option":["Lack of guidance"],"question":"What challenges do you face in achieving your goals? (Select up to 2)","question_no":16},"17":{"quiz_survey_id":"2","selected_option":"No access to device or internet","question":"What is your current access to resources like devices and internet?","question_no":17}}",ACTIVE,30,"2025-01-31 07:42:30",30,"2025-01-31 07:42:30"
4,35,2,"{"1":{"quiz_survey_id":"2","selected_option":"Never heard of them / Not interested","question":"How familiar are you with the Sustainable Development Goals (SDGs)?","question_no":1},"2":{"quiz_survey_id":"2","selected_option":"Heard of HCD but don’t know details","question":"What is your familiarity with Human-Centered Design (HCD)?","question_no":2},"3":{"quiz_survey_id":"2","selected_option":"Never heard of this / Not interested","question":"How well do you understand Innovation (I)?","question_no":3},"4":{"quiz_survey_id":"2","selected_option":"Never heard of this / Not interested","question":"What is your knowledge or experience with Entrepreneurship?","question_no":4},"5":{"quiz_survey_id":"2","selected_option":"Don’t know what this is / Not interested","question":"Have you ever created or worked on a business plan for an idea?","question_no":5},"6":{"quiz_survey_id":"2","selected_option":"Heard of competitions but don’t know how they work","question":"Have you ever submitted an idea or prototype for a social initiative or business?","question_no":6},"7":{"quiz_survey_id":"2","selected_option":"Learned how to prepare/deliver a pitch","question":"Have you ever pitched an idea to a jury or expert panel?","question_no":7},"8":{"quiz_survey_id":"2","selected_option":"Never had a mentor but want to learn","question":"Have you worked with a mentor for problem-solving or idea development?","question_no":8},"9":{"quiz_survey_id":"2","selected_option":["Time Management"],"question":"What are some soft skills you are good at? (Select all that apply)","question_no":9},"10":{"quiz_survey_id":"2","selected_option":["Communication"],"question":"What are some soft skills you would like to improve? (Select all that apply)","question_no":10},"11":{"quiz_survey_id":"2","selected_option":["Programming"],"question":"What hard skills would you like to learn or improve? (Select all that apply)","question_no":11},"12":{"quiz_survey_id":"2","selected_option":["Enhance my resume"],"question":"What are your main reasons for joining this program? (Select up to 2)","question_no":12},"13":{"quiz_survey_id":"2","selected_option":"I have done some online courses before ","question":"How often do you get an opportunity to:\nLearn using online material like courses, websites or apps?","question_no":13},"14":{"quiz_survey_id":"2","selected_option":["Live discussions & sessions"],"question":"What do you think will make online learning engaging and useful?","question_no":14},"15":{"quiz_survey_id":"2","selected_option":"Very prepared","question":"How prepared do you feel to pursue your career aspirations?","question_no":15},"16":{"quiz_survey_id":"2","selected_option":["Limited resources"],"question":"What challenges do you face in achieving your goals? (Select up to 2)","question_no":16},"17":{"quiz_survey_id":"2","selected_option":"Shared device, slow internet","question":"What is your current access to resources like devices and internet?","question_no":17}}",ACTIVE,35,"2025-01-31 07:48:12",35,"2025-01-31 07:48:12"
5,42,2,"{"1":{"quiz_survey_id":"2","selected_option":"Never heard of them / Not interested","question":"How familiar are you with the Sustainable Development Goals (SDGs)?","question_no":1},"2":{"quiz_survey_id":"2","selected_option":"Understand HCD slightly","question":"What is your familiarity with Human-Centered Design (HCD)?","question_no":2},"3":{"quiz_survey_id":"2","selected_option":"Understand Innovation slightly","question":"How well do you understand Innovation (I)?","question_no":3},"4":{"quiz_survey_id":"2","selected_option":"Heard of entrepreneurship but don’t know details","question":"What is your knowledge or experience with Entrepreneurship?","question_no":4},"5":{"quiz_survey_id":"2","selected_option":"Heard of this but don’t know details","question":"Have you ever created or worked on a business plan for an idea?","question_no":5},"6":{"quiz_survey_id":"2","selected_option":"Heard of competitions but don’t know how they work","question":"Have you ever submitted an idea or prototype for a social initiative or business?","question_no":6},"7":{"quiz_survey_id":"2","selected_option":"Learned how to prepare/deliver a pitch","question":"Have you ever pitched an idea to a jury or expert panel?","question_no":7},"8":{"quiz_survey_id":"2","selected_option":"Never had a mentor but want to learn","question":"Have you worked with a mentor for problem-solving or idea development?","question_no":8},"9":{"quiz_survey_id":"2","selected_option":["Communication"],"question":"What are some soft skills you are good at? (Select all that apply)","question_no":9},"10":{"quiz_survey_id":"2","selected_option":["Communication"],"question":"What are some soft skills you would like to improve? (Select all that apply)","question_no":10},"11":{"quiz_survey_id":"2","selected_option":["Programming"],"question":"What hard skills would you like to learn or improve? (Select all that apply)","question_no":11},"12":{"quiz_survey_id":"2","selected_option":["Meet like-minded people"],"question":"What are your main reasons for joining this program? (Select up to 2)","question_no":12},"13":{"quiz_survey_id":"2","selected_option":"I would like to learn online, but never did it before","question":"How often do you get an opportunity to:\nLearn using online material like courses, websites or apps?","question_no":13},"14":{"quiz_survey_id":"2","selected_option":["Quizzes "],"question":"What do you think will make online learning engaging and useful?","question_no":14},"15":{"quiz_survey_id":"2","selected_option":"Very prepared","question":"How prepared do you feel to pursue your career aspirations?","question_no":15},"16":{"quiz_survey_id":"2","selected_option":["Limited resources"],"question":"What challenges do you face in achieving your goals? (Select up to 2)","question_no":16},"17":{"quiz_survey_id":"2","selected_option":"Shared device, slow internet","question":"What is your current access to resources like devices and internet?","question_no":17}}",ACTIVE,42,"2025-01-31 07:51:43",42,"2025-01-31 07:51:43"
6,37,2,"{"1":{"quiz_survey_id":"2","selected_option":"Understand their purpose","question":"How familiar are you with the Sustainable Development Goals (SDGs)?","question_no":1},"2":{"quiz_survey_id":"2","selected_option":"Heard of HCD but don’t know details","question":"What is your familiarity with Human-Centered Design (HCD)?","question_no":2},"3":{"quiz_survey_id":"2","selected_option":"Worked on Innovation projects","question":"How well do you understand Innovation (I)?","question_no":3},"4":{"quiz_survey_id":"2","selected_option":"Know entrepreneurship through courses","question":"What is your knowledge or experience with Entrepreneurship?","question_no":4},"5":{"quiz_survey_id":"2","selected_option":"Think business planning is helpful","question":"Have you ever created or worked on a business plan for an idea?","question_no":5},"6":{"quiz_survey_id":"2","selected_option":"Want an opportunity to submit ideas","question":"Have you ever submitted an idea or prototype for a social initiative or business?","question_no":6},"7":{"quiz_survey_id":"2","selected_option":"Don’t know what this is / Not interested","question":"Have you ever pitched an idea to a jury or expert panel?","question_no":7},"8":{"quiz_survey_id":"2","selected_option":"Want to work with a mentor","question":"Have you worked with a mentor for problem-solving or idea development?","question_no":8},"9":{"quiz_survey_id":"2","selected_option":["Communication","Problem-Solving","Time Management"],"question":"What are some soft skills you are good at? (Select all that apply)","question_no":9},"10":{"quiz_survey_id":"2","selected_option":["Communication","Problem-Solving","Time Management"],"question":"What are some soft skills you would like to improve? (Select all that apply)","question_no":10},"11":{"quiz_survey_id":"2","selected_option":["Business Planning","Programming","Public Speaking"],"question":"What hard skills would you like to learn or improve? (Select all that apply)","question_no":11},"12":{"quiz_survey_id":"2","selected_option":["Meet like-minded people","Learn something new","Work on a project","Teacher recommended"],"question":"What are your main reasons for joining this program? (Select up to 2)","question_no":12},"13":{"quiz_survey_id":"2","selected_option":"I have done some online courses before ","question":"How often do you get an opportunity to:\nLearn using online material like courses, websites or apps?","question_no":13},"14":{"quiz_survey_id":"2","selected_option":["Short, engaging videos"],"question":"What do you think will make online learning engaging and useful?","question_no":14},"15":{"quiz_survey_id":"2","selected_option":"Somewhat prepared","question":"How prepared do you feel to pursue your career aspirations?","question_no":15},"16":{"quiz_survey_id":"2","selected_option":["Financial constraints"],"question":"What challenges do you face in achieving your goals? (Select up to 2)","question_no":16},"17":{"quiz_survey_id":"2","selected_option":"No access to device or internet","question":"What is your current access to resources like devices and internet?","question_no":17}}",ACTIVE,37,"2025-01-31 07:52:50",37,"2025-01-31 07:52:50"
7,45,2,"{"1":{"quiz_survey_id":"2","selected_option":"Know some SDGs","question":"How familiar are you with the Sustainable Development Goals (SDGs)?","question_no":1},"2":{"quiz_survey_id":"2","selected_option":"Never heard of this / Not interested","question":"What is your familiarity with Human-Centered Design (HCD)?","question_no":2},"3":{"quiz_survey_id":"2","selected_option":"Know Innovation through courses","question":"How well do you understand Innovation (I)?","question_no":3},"4":{"quiz_survey_id":"2","selected_option":"Know entrepreneurship through courses","question":"What is your knowledge or experience with Entrepreneurship?","question_no":4},"5":{"quiz_survey_id":"2","selected_option":"Heard of this but don’t know details","question":"Have you ever created or worked on a business plan for an idea?","question_no":5},"6":{"quiz_survey_id":"2","selected_option":"Heard of competitions but don’t know how they work","question":"Have you ever submitted an idea or prototype for a social initiative or business?","question_no":6},"7":{"quiz_survey_id":"2","selected_option":"Heard of pitching ideas but don’t know details","question":"Have you ever pitched an idea to a jury or expert panel?","question_no":7},"8":{"quiz_survey_id":"2","selected_option":"Told mentoring is helpful but don’t know how","question":"Have you worked with a mentor for problem-solving or idea development?","question_no":8},"9":{"quiz_survey_id":"2","selected_option":["Problem-Solving"],"question":"What are some soft skills you are good at? (Select all that apply)","question_no":9},"10":{"quiz_survey_id":"2","selected_option":["Teamwork"],"question":"What are some soft skills you would like to improve? (Select all that apply)","question_no":10},"11":{"quiz_survey_id":"2","selected_option":["Digital Marketing"],"question":"What hard skills would you like to learn or improve? (Select all that apply)","question_no":11},"12":{"quiz_survey_id":"2","selected_option":["Meet like-minded people"],"question":"What are your main reasons for joining this program? (Select up to 2)","question_no":12},"13":{"quiz_survey_id":"2","selected_option":"I would like to learn online, but never did it before","question":"How often do you get an opportunity to:\nLearn using online material like courses, websites or apps?","question_no":13},"14":{"quiz_survey_id":"2","selected_option":["Quizzes "],"question":"What do you think will make online learning engaging and useful?","question_no":14},"15":{"quiz_survey_id":"2","selected_option":"Very prepared","question":"How prepared do you feel to pursue your career aspirations?","question_no":15},"16":{"quiz_survey_id":"2","selected_option":["Lack of guidance"],"question":"What challenges do you face in achieving your goals? (Select up to 2)","question_no":16},"17":{"quiz_survey_id":"2","selected_option":"Own a device and reliable internet","question":"What is your current access to resources like devices and internet?","question_no":17}}",ACTIVE,45,"2025-01-31 07:58:55",45,"2025-01-31 07:58:55"
8,44,2,"{"1":{"quiz_survey_id":"2","selected_option":"Heard of them but don’t know details","question":"How familiar are you with the Sustainable Development Goals (SDGs)?","question_no":1},"2":{"quiz_survey_id":"2","selected_option":"Heard of HCD but don’t know details","question":"What is your familiarity with Human-Centered Design (HCD)?","question_no":2},"3":{"quiz_survey_id":"2","selected_option":"Never heard of this / Not interested","question":"How well do you understand Innovation (I)?","question_no":3},"4":{"quiz_survey_id":"2","selected_option":"Never heard of this / Not interested","question":"What is your knowledge or experience with Entrepreneurship?","question_no":4},"5":{"quiz_survey_id":"2","selected_option":"Heard of this but don’t know details","question":"Have you ever created or worked on a business plan for an idea?","question_no":5},"6":{"quiz_survey_id":"2","selected_option":"Learned how to develop ideas/prototypes","question":"Have you ever submitted an idea or prototype for a social initiative or business?","question_no":6},"7":{"quiz_survey_id":"2","selected_option":"Want an opportunity to practice pitching","question":"Have you ever pitched an idea to a jury or expert panel?","question_no":7},"8":{"quiz_survey_id":"2","selected_option":"orked with a mentor before","question":"Have you worked with a mentor for problem-solving or idea development?","question_no":8},"9":{"quiz_survey_id":"2","selected_option":["Time Management"],"question":"What are some soft skills you are good at? (Select all that apply)","question_no":9},"10":{"quiz_survey_id":"2","selected_option":["Problem-Solving"],"question":"What are some soft skills you would like to improve? (Select all that apply)","question_no":10},"11":{"quiz_survey_id":"2","selected_option":["Business Planning"],"question":"What hard skills would you like to learn or improve? (Select all that apply)","question_no":11},"12":{"quiz_survey_id":"2","selected_option":["Learn something new"],"question":"What are your main reasons for joining this program? (Select up to 2)","question_no":12},"13":{"quiz_survey_id":"2","selected_option":"I have done some online courses before ","question":"How often do you get an opportunity to:\nLearn using online material like courses, websites or apps?","question_no":13},"14":{"quiz_survey_id":"2","selected_option":["Live discussions & sessions"],"question":"What do you think will make online learning engaging and useful?","question_no":14},"15":{"quiz_survey_id":"2","selected_option":"Somewhat prepared","question":"How prepared do you feel to pursue your career aspirations?","question_no":15},"16":{"quiz_survey_id":"2","selected_option":["Lack of guidance"],"question":"What challenges do you face in achieving your goals? (Select up to 2)","question_no":16},"17":{"quiz_survey_id":"2","selected_option":"Shared device, slow internet","question":"What is your current access to resources like devices and internet?","question_no":17}}",ACTIVE,44,"2025-01-31 07:59:00",44,"2025-01-31 07:59:00"
9,43,2,"{"1":{"quiz_survey_id":"2","selected_option":"Heard of them but don’t know details","question":"How familiar are you with the Sustainable Development Goals (SDGs)?","question_no":1},"2":{"quiz_survey_id":"2","selected_option":"Heard of HCD but don’t know details","question":"What is your familiarity with Human-Centered Design (HCD)?","question_no":2},"3":{"quiz_survey_id":"2","selected_option":"Know Innovation through courses","question":"How well do you understand Innovation (I)?","question_no":3},"4":{"quiz_survey_id":"2","selected_option":"Heard of entrepreneurship but don’t know details","question":"What is your knowledge or experience with Entrepreneurship?","question_no":4},"5":{"quiz_survey_id":"2","selected_option":"Don’t know what this is / Not interested","question":"Have you ever created or worked on a business plan for an idea?","question_no":5},"6":{"quiz_survey_id":"2","selected_option":"Don’t know what this is / Not interested","question":"Have you ever submitted an idea or prototype for a social initiative or business?","question_no":6},"7":{"quiz_survey_id":"2","selected_option":"Don’t know what this is / Not interested","question":"Have you ever pitched an idea to a jury or expert panel?","question_no":7},"8":{"quiz_survey_id":"2","selected_option":"Never had a mentor but want to learn","question":"Have you worked with a mentor for problem-solving or idea development?","question_no":8},"9":{"quiz_survey_id":"2","selected_option":["Communication","Leadership","Teamwork"],"question":"What are some soft skills you are good at? (Select all that apply)","question_no":9},"10":{"quiz_survey_id":"2","selected_option":["Time Management","Leadership"],"question":"What are some soft skills you would like to improve? (Select all that apply)","question_no":10},"11":{"quiz_survey_id":"2","selected_option":["Business Planning"],"question":"What hard skills would you like to learn or improve? (Select all that apply)","question_no":11},"12":{"quiz_survey_id":"2","selected_option":["Learn something new"],"question":"What are your main reasons for joining this program? (Select up to 2)","question_no":12},"13":{"quiz_survey_id":"2","selected_option":"I would like to learn online, but never did it before","question":"How often do you get an opportunity to:\nLearn using online material like courses, websites or apps?","question_no":13},"14":{"quiz_survey_id":"2","selected_option":["Live discussions & sessions"],"question":"What do you think will make online learning engaging and useful?","question_no":14},"15":{"quiz_survey_id":"2","selected_option":"Somewhat prepared","question":"How prepared do you feel to pursue your career aspirations?","question_no":15},"16":{"quiz_survey_id":"2","selected_option":["Lack of guidance"],"question":"What challenges do you face in achieving your goals? (Select up to 2)","question_no":16},"17":{"quiz_survey_id":"2","selected_option":"Own a device and reliable internet","question":"What is your current access to resources like devices and internet?","question_no":17}}",ACTIVE,43,"2025-01-31 08:00:57",43,"2025-01-31 08:00:57"
10,33,2,"{"1":{"quiz_survey_id":"2","selected_option":"Heard of them but don’t know details","question":"How familiar are you with the Sustainable Development Goals (SDGs)?","question_no":1},"2":{"quiz_survey_id":"2","selected_option":"Heard of HCD but don’t know details","question":"What is your familiarity with Human-Centered Design (HCD)?","question_no":2},"3":{"quiz_survey_id":"2","selected_option":"Understand Innovation slightly","question":"How well do you understand Innovation (I)?","question_no":3},"4":{"quiz_survey_id":"2","selected_option":"Heard of entrepreneurship but don’t know details","question":"What is your knowledge or experience with Entrepreneurship?","question_no":4},"5":{"quiz_survey_id":"2","selected_option":"Think business planning is helpful","question":"Have you ever created or worked on a business plan for an idea?","question_no":5},"6":{"quiz_survey_id":"2","selected_option":"Want an opportunity to submit ideas","question":"Have you ever submitted an idea or prototype for a social initiative or business?","question_no":6},"7":{"quiz_survey_id":"2","selected_option":"Heard of pitching ideas but don’t know details","question":"Have you ever pitched an idea to a jury or expert panel?","question_no":7},"8":{"quiz_survey_id":"2","selected_option":"Told mentoring is helpful but don’t know how","question":"Have you worked with a mentor for problem-solving or idea development?","question_no":8},"9":{"quiz_survey_id":"2","selected_option":["Communication","Teamwork"],"question":"What are some soft skills you are good at? (Select all that apply)","question_no":9},"10":{"quiz_survey_id":"2","selected_option":["Time Management","Problem-Solving"],"question":"What are some soft skills you would like to improve? (Select all that apply)","question_no":10},"11":{"quiz_survey_id":"2","selected_option":["Business Planning","Financial Literacy"],"question":"What hard skills would you like to learn or improve? (Select all that apply)","question_no":11},"12":{"quiz_survey_id":"2","selected_option":["Learn something new","Meet like-minded people"],"question":"What are your main reasons for joining this program? (Select up to 2)","question_no":12},"13":{"quiz_survey_id":"2","selected_option":"Not interested in online learning","question":"How often do you get an opportunity to:\nLearn using online material like courses, websites or apps?","question_no":13},"14":{"quiz_survey_id":"2","selected_option":["Quizzes "],"question":"What do you think will make online learning engaging and useful?","question_no":14},"15":{"quiz_survey_id":"2","selected_option":"Somewhat prepared","question":"How prepared do you feel to pursue your career aspirations?","question_no":15},"16":{"quiz_survey_id":"2","selected_option":["Limited resources","Other"],"question":"What challenges do you face in achieving your goals? (Select up to 2)","question_no":16},"17":{"quiz_survey_id":"2","selected_option":"Own a device and reliable internet","question":"What is your current access to resources like devices and internet?","question_no":17}}",ACTIVE,33,"2025-01-31 08:07:06",33,"2025-01-31 08:07:06"
11,32,2,"{"1":{"quiz_survey_id":"2","selected_option":"Heard of them but don’t know details","question":"How familiar are you with the Sustainable Development Goals (SDGs)?","question_no":1},"2":{"quiz_survey_id":"2","selected_option":"Heard of HCD but don’t know details","question":"What is your familiarity with Human-Centered Design (HCD)?","question_no":2},"3":{"quiz_survey_id":"2","selected_option":"Understand Innovation slightly","question":"How well do you understand Innovation (I)?","question_no":3},"4":{"quiz_survey_id":"2","selected_option":"Heard of entrepreneurship but don’t know details","question":"What is your knowledge or experience with Entrepreneurship?","question_no":4},"5":{"quiz_survey_id":"2","selected_option":"Think business planning is helpful","question":"Have you ever created or worked on a business plan for an idea?","question_no":5},"6":{"quiz_survey_id":"2","selected_option":"Want an opportunity to submit ideas","question":"Have you ever submitted an idea or prototype for a social initiative or business?","question_no":6},"7":{"quiz_survey_id":"2","selected_option":"Heard of pitching ideas but don’t know details","question":"Have you ever pitched an idea to a jury or expert panel?","question_no":7},"8":{"quiz_survey_id":"2","selected_option":"Told mentoring is helpful but don’t know how","question":"Have you worked with a mentor for problem-solving or idea development?","question_no":8},"9":{"quiz_survey_id":"2","selected_option":["Communication","Teamwork"],"question":"What are some soft skills you are good at? (Select all that apply)","question_no":9},"10":{"quiz_survey_id":"2","selected_option":["Time Management","Problem-Solving"],"question":"What are some soft skills you would like to improve? (Select all that apply)","question_no":10},"11":{"quiz_survey_id":"2","selected_option":["Business Planning","Financial Literacy"],"question":"What hard skills would you like to learn or improve? (Select all that apply)","question_no":11},"12":{"quiz_survey_id":"2","selected_option":["Learn something new","Meet like-minded people"],"question":"What are your main reasons for joining this program? (Select up to 2)","question_no":12},"13":{"quiz_survey_id":"2","selected_option":"Not interested in online learning","question":"How often do you get an opportunity to:\nLearn using online material like courses, websites or apps?","question_no":13},"14":{"quiz_survey_id":"2","selected_option":["Quizzes "],"question":"What do you think will make online learning engaging and useful?","question_no":14},"15":{"quiz_survey_id":"2","selected_option":"Somewhat prepared","question":"How prepared do you feel to pursue your career aspirations?","question_no":15},"16":{"quiz_survey_id":"2","selected_option":["Limited resources","Other"],"question":"What challenges do you face in achieving your goals? (Select up to 2)","question_no":16},"17":{"quiz_survey_id":"2","selected_option":"Own a device and reliable internet","question":"What is your current access to resources like devices and internet?","question_no":17}}",ACTIVE,32,"2025-01-31 08:07:06",32,"2025-01-31 08:07:07"
12,39,2,"{"1":{"quiz_survey_id":"2","selected_option":"Heard of them but don’t know details","question":"How familiar are you with the Sustainable Development Goals (SDGs)?","question_no":1},"2":{"quiz_survey_id":"2","selected_option":"Never heard of this / Not interested","question":"What is your familiarity with Human-Centered Design (HCD)?","question_no":2},"3":{"quiz_survey_id":"2","selected_option":"Understand Innovation slightly","question":"How well do you understand Innovation (I)?","question_no":3},"4":{"quiz_survey_id":"2","selected_option":"Never heard of this / Not interested","question":"What is your knowledge or experience with Entrepreneurship?","question_no":4},"5":{"quiz_survey_id":"2","selected_option":"Think business planning is helpful","question":"Have you ever created or worked on a business plan for an idea?","question_no":5},"6":{"quiz_survey_id":"2","selected_option":"Heard of competitions but don’t know how they work","question":"Have you ever submitted an idea or prototype for a social initiative or business?","question_no":6},"7":{"quiz_survey_id":"2","selected_option":"Don’t know what this is / Not interested","question":"Have you ever pitched an idea to a jury or expert panel?","question_no":7},"8":{"quiz_survey_id":"2","selected_option":"Never done this / Not interested","question":"Have you worked with a mentor for problem-solving or idea development?","question_no":8},"9":{"quiz_survey_id":"2","selected_option":["Time Management","Communication","Teamwork"],"question":"What are some soft skills you are good at? (Select all that apply)","question_no":9},"10":{"quiz_survey_id":"2","selected_option":["Teamwork","Problem-Solving","Communication","Time Management"],"question":"What are some soft skills you would like to improve? (Select all that apply)","question_no":10},"11":{"quiz_survey_id":"2","selected_option":["Digital Marketing","Business Planning"],"question":"What hard skills would you like to learn or improve? (Select all that apply)","question_no":11},"12":{"quiz_survey_id":"2","selected_option":["Learn something new"],"question":"What are your main reasons for joining this program? (Select up to 2)","question_no":12},"13":{"quiz_survey_id":"2","selected_option":"I would like to learn online, but never did it before","question":"How often do you get an opportunity to:\nLearn using online material like courses, websites or apps?","question_no":13},"14":{"quiz_survey_id":"2","selected_option":["Quizzes ","Short, engaging videos"],"question":"What do you think will make online learning engaging and useful?","question_no":14},"15":{"quiz_survey_id":"2","selected_option":"Somewhat prepared","question":"How prepared do you feel to pursue your career aspirations?","question_no":15},"16":{"quiz_survey_id":"2","selected_option":["Financial constraints"],"question":"What challenges do you face in achieving your goals? (Select up to 2)","question_no":16},"17":{"quiz_survey_id":"2","selected_option":"Own a device and reliable internet","question":"What is your current access to resources like devices and internet?","question_no":17}}",ACTIVE,39,"2025-01-31 08:11:36",39,"2025-01-31 08:11:36"
